# A synthetic dataset where X has a t(5) distribution, and Y is X plus random
# t(9) variates. The underlying function to be found by the smooth is
# therefore E[Y | (X=x)] = x.
X Y
0.98271282 1.40911339
-2.80345655 -2.94786429
0.81893007 1.5183418
0.07987626 -1.42226456
0.77889057 1.31367495
1.04539947 0.23152266
0.48684645 0.29358493
-0.28058483 -1.44699395
-0.56568269 0.41454338
0.2109878 0.91771218
1.35534805 4.47508608
0.29882739 -1.01721323
1.56629036 2.26616953
-0.64828179 -0.04295454
-0.63461319 -1.12006537
-1.08203098 -1.89691371
-0.30119467 -0.3306388
0.92566561 1.75638249
-1.97587963 -2.58777696
1.78306707 2.20743807
-0.1623051 -0.97254515
-2.26171076 -0.87836888
0.95305816 0.32397409
-2.23910711 0.11288142
0.2945384 0.2546982
-1.92000721 -1.67335776
0.60641548 -0.42053149
0.50633962 1.62641436
-0.96705288 0.25101915
-0.39143201 0.56055712
-0.60607333 0.95914155
0.70955466 0.74493705
1.43165651 0.40356927
-1.37921064 -1.22317617
-0.49335549 -0.04455969
-0.46090269 -0.31587912
-1.07944364 -2.53032334
0.63791911 1.36975687
1.79580007 -0.15520154
1.22444274 -1.29436862
1.60349866 3.01917245
1.53231456 0.99898384
-0.34053387 -0.52332621
0.29011203 0.81969331
-1.17438839 -4.39075168
-1.60824044 -1.57798947
-5.10105741 -4.8373918
-1.28198148 0.35789623
-2.40185783 0.39352351
-0.38140529 -1.7065729
0.95859108 0.73372379
-0.33922409 0.24587719
-1.97648475 -3.72630062
-0.78304006 -0.89164303
0.64224139 1.65325962
-4.07490897 -2.25276546
0.80457963 -0.52759605
-0.77760163 0.01941179
0.07376651 0.85843566
-0.74475202 -0.43891254
0.63336811 0.69236807
0.96679075 0.12128372
1.97942687 2.42206691
-0.39975473 0.36579635
1.09230649 0.77888651
1.30821719 1.52617559
-0.53378628 -1.85132202
-0.25586204 -2.43797762
-0.02370612 -1.28218588
-0.68324052 -0.41252472
-1.19510128 0.44730274
1.16530944 1.66458276
1.72300942 -0.4213828
-0.16133163 1.37503608
-1.25396414 -0.17439404
-2.62361439 -2.36768127
-2.71836888 -3.42636513
-0.83794993 -2.4727852
1.4961204 1.31282553
0.10707856 -0.91123077
0.78057621 2.63096811
-1.78111682 -1.78674497
-1.9283892 -1.71567993
0.66615427 1.93631047
-1.3126692 -0.04434188
1.13557218 -0.5861656
-2.05220388 -1.23120669
0.77647048 1.85417591
0.71676927 1.15769873
2.54607154 2.11334073
-1.96580668 -1.63310507
1.58744276 3.45790198
0.19041568 -0.15211066
-0.62634228 -0.84308049
-0.52381946 -1.57956264
0.43579421 1.61298357
0.81558781 0.30193467
0.20086113 -0.44820605
0.89029846 1.26187708
-1.6543251 -0.05497382
2.83093462 1.86562901
0.15087869 0.10065799
2.65225982 3.71138554
0.84356247 1.17142709
-1.6959748 -2.73986189
0.78320162 2.83663258
0.45368906 -0.74079473
-0.15181315 -0.73018179
-0.06870422 -2.67595447
-0.9962967 -2.35351746
-1.2471343 -0.57950917
-0.98901836 -1.63628761
-1.65080359 -3.19116516
-2.26665184 -3.06882901
-1.23637482 -1.261508
-0.11471239 1.31378731
1.00082011 1.64338202
0.1631292 0.5569357
0.91406426 0.85878596
-0.5197961 -0.13061564
-0.76356018 -0.7416922
1.08715078 0.28112629
-1.77435805 -1.19297073
1.33154672 1.46013521
-1.06076372 -0.24533255
-0.47167786 -0.77400303
0.05535758 2.08695968
1.01489521 0.51235209
-1.0633359 -0.3687011
0.27769355 -0.22629113
-0.1783539 0.371224
-0.77132101 -2.82650923
-0.81494944 -0.8368966
-1.19098063 -2.50412045
-0.66900867 -0.88860889
2.73584432 2.43617327
-0.28591932 0.16853481
-1.32699949 -1.47194382
-1.1915887 -2.21437153
0.2460406 0.76865034
0.11022794 0.6644623
0.05596884 -0.39172233
-0.88811669 -3.05220189
1.32712336 2.43551048
-0.13025298 -0.17368198
-0.63993106 -1.71292353
-0.47603796 -1.32822011
-1.0166884 -1.49084084
-2.12583397 -1.25907254
0.95141551 -0.08498315
1.7046268 3.23315238
-1.46882516 -2.19309626
-0.11582701 -2.73765305
-0.80963736 0.70392458
0.5084819 0.42721216
-0.39571871 -0.01910923
0.62603592 -0.86286609
-0.50045669 1.25507985
-0.34699923 -0.30271731
0.04807629 1.35069913
0.05099319 0.5427134
-0.71150546 -1.24072658
0.26716303 -0.26673808
2.15849984 1.92278224
-0.09457417 0.188966
-1.27405142 -1.63704674
-0.06514937 -0.1135522
-2.16789171 -1.3594932
0.61838199 0.57300729
-1.15341569 -0.6951575
-0.25723932 -1.93364371
-2.01913034 -3.62305029
-0.24507344 -0.80774012
0.48875578 2.28186828
1.54315202 1.93949383
0.61531102 0.14217456
0.72255649 -0.0217287
-0.03924683 1.38635775
-0.70375361 -0.01222182
0.04760606 -0.52923971
-0.19777037 2.82470727
-0.21585422 -0.17723411
1.62989162 2.56022163
2.04628867 2.93411567
-1.89795246 -1.98841524
-0.80842519 -1.17509497
-1.7012123 -3.89926439
-0.07845404 1.01874598
1.55053493 1.48823648
1.62802866 2.05001982
-0.17625938 -0.01645702
-1.55784117 1.09770876
-0.36082355 1.68886754
3.21163563 2.58114611
-0.83480064 -0.67854253
-0.12084628 -1.30776709
-0.69175504 -1.75803347
-0.7903174 0.07395625
0.26979553 0.04977442
-1.1738295 -2.53535743
-0.70081224 -2.21474418
-0.17362028 -0.68695012
-1.56873799 -1.74559826
-1.57890373 -1.40151656
-0.01561113 -2.2145001
1.84016445 0.47508836
-1.15322381 -2.9438246
0.12236911 -0.52685196
-0.95656307 -0.84070681
-1.16788679 -1.01281144
0.31538492 0.89159249
0.36470785 1.01657317
-1.67911355 -1.7953563
1.24319821 0.12565267
-1.03396627 -0.94348621
0.14797962 0.27786703
-1.14817786 -1.72686538
-0.91554766 -0.94722384
0.01480256 0.83606949
0.42797905 0.54587518
0.52418626 0.19199663
-0.78842737 0.10809809
0.6599405 0.85947935
-0.91378095 -0.00692401
-0.7398473 0.21016379
0.45916189 -0.04567052
-0.14080947 0.09815305
-2.17765061 -1.45266872
0.52862311 -0.32283676
0.00677864 -0.97797455
0.4264349 1.17881475
-0.85185268 -0.50583605
-0.80258843 -1.39955541
1.04276416 1.98279654
1.17069607 1.6728295
1.15561571 1.00458001
-3.29505262 -3.3795716
4.77534728 5.60906139
-1.56238645 -0.19688726
0.24977306 0.05473053
-0.12257864 3.413e-05
1.18610267 1.59509576
-1.47506019 -1.34306241
-1.5207953 -2.67928287
0.65825422 0.97818812
-1.01530014 -0.16118889
-0.09015637 -0.06222406
-0.08569625 0.26374082
-0.25186606 -0.31017701
-0.83180262 -1.54039536
-0.96857447 -1.36108485
0.96779184 -0.68632338
-0.08726861 1.01779917
-0.67363869 -0.8261432
0.95885319 1.00910212
-0.48239489 -1.25081243
0.05498271 -0.19404716
-0.42326817 0.2188994
-1.71152827 -1.45228743
-0.35403727 0.47416344
2.07688944 2.30808917
0.78669434 0.07425657
-0.15995816 -3.3911341
0.09553325 -0.36475785
-1.25161468 -4.17178886
-0.53269811 -0.47342977
-0.28870221 1.31496164
-0.20836344 0.50626027
-0.35847349 -0.26184675
-0.19006721 1.00830268
0.25660592 0.70783845
0.41519918 1.31789934
0.60769363 1.29493649
1.43287506 1.49815947
-0.92062421 -0.95945991
0.34349112 -0.1236145
2.21426551 1.51691504
2.40815843 1.31319286
-0.62255105 -2.07539875
-0.23194015 0.91997614
-2.05978002 -1.35085029
1.53383786 1.77336622
1.96651951 -0.18297145
0.98944189 -0.32804533
-0.39062125 -1.53336027
-2.2116345 -2.33176714
-0.40664168 -0.69050356
-1.11396416 -0.60279646
-0.67279916 -0.19410205
-0.80302802 1.95379556
0.58635412 1.27892495
1.13523758 1.64226074
-0.23248498 0.92626204
1.97633483 0.48921959
-1.00480506 -4.04675925
1.75201725 1.08068359
-0.3613403 1.09773851
0.01824616 1.30963121
-1.16266179 -0.88222764
-2.08385786 -2.60420049
-0.68310742 -1.63975594
0.3000395 0.78577154
0.8419067 0.44306469
1.36381419 2.83420674
-0.25972705 -2.26069989
-1.46373475 -0.37279728
-0.25878361 0.11764282
-1.55919538 -1.79602454
-0.66928897 -2.23459166
1.52687484 1.65487191
0.06238612 -1.31342904
0.56248966 -0.74301995
0.50246112 -1.30153773
0.32325934 0.16498299
-0.00843163 1.96746924
0.57263309 0.19351132
-0.30917999 -2.01851429
0.36810374 1.35913543
-0.0778638 1.13150446
2.07228772 4.54374796
1.41636788 2.27959873
-0.72524082 0.50388471
-1.06703901 1.07538923
0.34417419 -1.7054955
-0.2527015 -0.89384617
0.2647672 -0.02131909
-2.09525703 -2.48890548
-0.5542263 -0.57032356
-0.54669731 0.49307385
0.56402304 -0.28630173
-1.7739527 -2.33222251
0.3760779 0.39949841
-0.75034469 -0.62387608
0.5597962 0.33376617
0.01248085 -1.58809031
-0.36091025 -1.17148554
1.30438587 4.06310013
-0.74807063 -1.69019684
-0.27991107 0.46943686
-0.65584323 -1.57087547
0.25232134 -0.15264767
0.75710334 1.39926072
0.82312471 -0.20204069
-1.41081089 -0.45958167
-1.21115196 -1.38211711
4.06570104 2.82521596
1.47710181 1.53477825
-1.53188674 -2.15013005
0.11765411 0.73710238
0.13275791 1.01578
0.86292833 1.49995689
-0.59227702 -1.88780205
-0.6145459 -0.02081881
0.14182485 -2.0453194
-0.29083786 0.32436206
-0.79460335 0.13577049
2.42218366 0.80528748
0.06883049 1.61653175
0.22923589 0.74437833
0.02865638 0.2716363
1.25196062 2.19601185
1.24480622 1.12072003
3.04198732 3.93408925
0.15889516 0.19457936
-1.33695258 -1.64570318
-2.58621981 -2.1670977
0.19343618 0.53973546
-2.10781693 -2.463256
2.29175929 1.24591143
0.49939313 -2.78515836
-0.39115935 -0.88891537
-0.98404271 -1.46908242
-0.35149023 1.07580238
-2.02232261 -2.04563592
-1.68247916 -3.33657532
-2.17569877 -1.94253158
3.18763206 5.99918051
1.03324534 1.97487584
-0.40237866 -0.24035569
0.62246568 1.07122767
-0.82706799 -0.50310857
0.12074624 1.99027871
-0.42845134 -4.51808567
0.58920586 -0.56979195
-0.51137178 1.01188921
2.09343782 3.25498659
0.17771449 -0.06208654
-1.07878398 -0.51378108
0.79309883 -0.74643338
-0.97397413 -1.30287937
0.22316135 0.8767646
0.69499622 1.7246196
-0.06061895 -0.13398077
0.26905702 1.19687054
0.29187772 0.50669858
-1.6150901 -0.61778929
-2.48985855 -2.37433805
-0.17991351 -2.27471855
-0.82075609 -1.41051865
0.25641963 -0.73461854
0.06009464 1.03876227
0.96850464 3.16087494
0.1848064 -1.60518267
-0.07494815 0.12655957
-1.38851608 -0.08061974
0.66973708 0.05417515
-0.70924391 -1.13759414
-1.33773455 -1.15296733
1.68810238 0.6186449
-0.768512 -1.33135735
-2.85034076 -4.26536985
3.14836813 3.36355485
-1.27013619 -0.35686625
-1.21714136 1.40041519
0.21126899 0.02821728
0.45567385 1.04879974
0.80688575 0.46479462
-1.3719394 0.26206741
-1.39972015 -1.86926462
4.69804903 4.64406851
1.00250069 0.71539027
0.74525766 -1.51143245
-1.9639674 -0.05718081
1.52244315 1.47332237
0.26039956 0.25960824
-0.28927638 -0.32008223
-0.46437525 -0.98647521
-0.92897069 -1.89358942
0.62953373 1.63110098
0.93529579 -0.44613049
-1.18972964 -3.15532062
2.51785155 3.26047936
-2.73576063 -2.2111735
-0.15849964 -1.09813136
0.14497628 -0.14729467
0.10449141 -1.350958
0.48971137 2.24840265
-0.20144008 -2.01234323
-0.03875134 -0.67949627
-0.83054575 -0.47157128
0.10150156 -0.00507501
-0.29304862 1.7797039
-2.868404 -2.59309965
-0.82174614 -2.18098905
-0.70367629 0.02602168
1.49785385 1.36895963
0.34093154 -0.03280077
0.13093118 0.32396982
1.71602195 2.09020717
-0.77988501 -0.74091826
1.15044265 1.98029539
-1.45999758 -1.47814557
-1.18005023 -2.1776147
1.61552541 1.23362987
0.25218417 0.06602738
-4.8150847 -4.70565817
-0.37838755 -1.50205372
0.57120613 1.95097229
0.1727051 -0.32905539
0.85647398 -0.44823524
1.00066984 1.48219009
-0.56402254 0.989793
0.168773 1.29356421
0.01486117 0.45298627
0.94709841 2.08451463
-1.38770301 -1.31823842
1.59947802 0.09389616
0.44951028 0.4586628
0.12654633 -0.29158193
1.79154244 0.17478708
0.98994779 -0.70464153
0.16455034 0.37257226
1.41282839 2.86487483
1.92164403 0.82013545
0.79645968 0.3151319
0.3403666 0.35780077
0.8295642 1.92280907
0.67198754 0.81899526
0.48905247 -0.63200218
-0.26214828 -0.80739176
-1.1598687 -1.15681307
-0.33231285 -0.34017767
-0.29008279 0.2435891
-1.3956325 -2.5391932
-0.0812853 -1.33565271
-0.33560537 -1.14618406
-0.9425696 -1.26344333
-2.74247777 -1.79534283
-1.14584165 -1.95495849
-1.81265765 -3.09775697
0.49479151 0.05390877
-0.66364598 -1.61182852
0.12691972 1.38708888
-0.33781016 0.20711689
-0.10584286 0.73920246
0.9883909 1.76285077
1.05691451 1.01051404
-0.00622864 0.03902876
0.22590038 1.39342313
-1.23140834 -2.22214357
0.93526725 0.18762681
0.39044331 1.75951931
0.21882116 -0.93708312
0.07748445 1.35327271
-0.6082061 0.57611482
0.68669765 1.67384757
1.23074862 1.85928018
-4.39531768 -6.38162241
1.27650148 1.9773653
1.09718222 1.54430527
-1.58516741 -1.11600704
1.10655848 1.77396778
-0.11535901 0.66947234
0.34373507 1.87962632
0.48892085 0.19788097
-0.74211714 0.07040739
-0.80738459 0.56894051
-2.8144745 -3.3600056
0.03066619 -3.14715531
0.3988943 0.78349994
-0.8159852 -1.11482365
-0.21454356 0.75553089
0.37026939 2.79260181
1.09026783 2.34649786
-0.53791786 0.27778115
-2.52345816 -2.56293342
-1.29182571 -0.99919994
-1.17513854 -2.3508283
-0.576235 -0.78760484
0.02117993 1.11181507
1.65456865 1.67302605
0.36891592 1.48887763
1.42415303 0.75945391
-0.16150176 -2.17860296
-1.0156953 1.24509051
0.61326473 0.66868144
1.19691869 2.15817905
-2.39333875 -1.27491351
-1.06890737 -1.00838427
1.17316617 0.36438435
0.96787694 3.79563796
0.82126419 -1.30439455
0.19043581 -1.68530335
2.31916765 5.20659859
1.40317376 0.79204694
0.44962693 1.12013191
1.15727657 2.59546641
1.02736502 1.79043442
0.14038131 -0.91012217
-0.14634426 1.53514464
-0.93381309 -1.00102698
-1.1942838 -2.40908195
3.69421638 3.56407784
0.40377764 -1.14595464
-0.68455228 0.1946123
-1.31648385 -2.7929853
-0.94312352 0.03515468
-0.17433974 -0.25986811
0.99971137 1.21484016
-1.088194 -1.7719534
-0.11422322 -0.97174314
0.68091751 1.4734012
-0.45034769 -0.2354666
-0.28174877 1.47001016
0.12947146 0.86974465
-1.86562568 -0.90997733
-0.21369074 0.18475018
1.32292624 2.34196098
-0.12342254 0.61796456
0.04582843 1.03565207
0.74050717 0.8622048
0.3731543 -0.13231229
0.6825095 1.28271474
-0.35757 0.57348577
0.31838342 0.56402808
0.14538517 0.64229662
-1.38424044 -1.02665308
-1.28381729 -1.12019501
-0.76148167 -0.92915392
3.2833062 2.76572155
1.48222127 0.82438761
1.05240483 0.92510472
0.36417483 1.61370712
0.89008467 1.05701782
-1.56357528 -1.70245917
-0.43966416 2.31209125
0.23975418 0.85785629
0.95597115 1.24758649
0.02243 0.85168808
1.37908254 1.54811861
-1.29166425 -1.60654194
-0.45514909 -1.29671202
-1.89730028 -3.05921661
3.550393 2.10552973
-0.28810317 -0.58672369
1.88524568 0.3825095
0.18726575 -1.80677322
-0.62858901 -0.7737081
-1.56027503 -4.92171046
-0.66421928 -0.50970079
0.06987425 1.71271539
-0.82898877 -0.64557517
-0.19086603 0.29230732
-0.09119355 -1.50486262
-0.57684984 1.40701253
-1.33921688 -1.74999745
-1.47284451 -1.80160507
0.09700215 0.63504328
0.34738634 1.74124173
1.61245876 1.01694679
-1.53280548 -1.58252398
-0.33373571 -1.39359954
0.42185838 -1.19401687
0.9723326 2.71743438
1.54358813 0.61713364
-1.02601494 -0.83685391
-0.49763988 0.00192149
0.61084866 0.36722821
0.46962753 0.77544114
0.55929601 0.70334287
-1.41357611 -1.006814
0.73666968 -2.38856131
-1.40135475 -1.07321422
-0.27200021 0.98523445
2.30321811 3.64170096
0.46407518 1.24989255
-1.11377679 0.42104164
-0.50068072 0.92665109
-0.74961124 -0.25797192
-0.51882448 0.29032214
-1.50664511 -2.49577068
1.77561292 2.88646238
-0.43898171 0.02808313
-1.30549258 -1.29051057
-1.40543114 -1.69037071
-0.42673569 0.59010313
-0.48917961 -0.79835696
1.55863189 0.9364121
-0.81770607 -1.25718273
-1.17888699 -1.06880579
0.15410234 -0.95948785
-1.39777072 -1.75660247
-0.62311132 2.35614088
0.16491963 0.68172871
-0.35894942 0.40347953
-0.23755029 0.14546078
1.06138321 1.79865016
-1.83988061 -1.8086186
1.46458485 -0.76625031
-2.49276 -4.05580119
0.25389886 0.53737279
-1.37842673 -1.35962784
-0.12617926 1.32321139
0.70694783 3.07810615
-1.57926992 -0.64135693
2.21784022 1.44229209
0.40298959 1.45734371
-0.17580116 -0.3073021
-1.00690707 -1.53228088
0.0070919 -0.26167151
-0.43547981 0.18514975
1.86378426 1.8505575
-1.26648451 1.45502552
-0.73146895 -1.1880318
-2.44736028 -3.6141152
0.14968735 0.39687542
-2.05802138 -1.52055071
-1.14140364 -1.15822567
1.18666873 -0.52413141
2.35401407 1.72196758
-0.48424523 -1.54907845
-0.77314464 -1.3397297
2.60300532 2.55543634
1.76864673 2.39155616
0.35355151 1.42192028
1.45287132 0.11856875
1.14711052 -0.35869207
0.46034962 0.22459
0.30482273 1.29773774
0.42328621 1.16932926
-1.6399714 -1.52772088
-0.57786644 0.80087552
-0.9725665 -0.14738156
-0.5293356 0.69558787
-0.86352423 -0.10801079
-0.53452032 -0.06640932
0.05104628 1.02996103
0.47695786 1.97621775
0.56167765 0.27313469
-0.65839966 1.01617423
0.45809146 -0.12528051
-0.55590507 -1.28100407
1.67952788 1.19987291
0.22337535 -0.32609048
0.93298279 -0.06729851
-2.46566614 -2.79425712
0.30812906 -0.00043947
-0.65541224 -0.52149562
-0.88440867 -0.59381717
-0.26227805 -1.35794472
1.56672783 -0.58570049
0.02115651 -0.42438297
-0.53400656 -0.55957059
1.19545524 1.02349944
-0.71658037 -0.46207503
-0.16467771 -2.54405213
2.12574041 1.08802407
