X Y
-27.7680311623602 -0.874543466380894
-27.7051364145406 -0.842333776112061
-27.642241666721 -0.806793122850323
-27.5793469189014 -0.768062050171298
-27.5164521710818 -0.726293717990248
-27.4535574232622 -0.681653296899533
-27.3906626754425 -0.634317315010528
-27.3277679276229 -0.584472959882815
-27.2648731798033 -0.532317338301191
-27.2019784319837 -0.478056696827635
-27.1390836841641 -0.421905606210518
-27.0761889363445 -0.364086112876285
-27.0132941885248 -0.304826860858954
-26.9503994407052 -0.244362187639767
-26.8875046928856 -0.182931197472386
-26.824609945066 -0.12077681585816
-26.7617151972464 -0.0581448289104741
-26.6988204494268 0.00471708859303431
-26.6359257016072 0.0675603526268776
-26.5730309537875 0.130136452929707
-26.5101362059679 0.192197935724573
-26.4472414581483 0.253499382261406
-26.3843467103287 0.31379837931208
-26.3214519625091 0.37285647778031
-26.2585572146895 0.4304401356356
-26.1956624668698 0.486321641442466
-26.1327677190502 0.540280014832907
-26.0698729712306 0.592101880361201
-26.006978223411 0.641582311285489
-25.9440834755914 0.688525639939393
-25.8811887277718 0.732746231489139
-25.8182939799522 0.774069218016392
-25.7553992321325 0.812331190023886
-25.6925044843129 0.847380842629396
-25.6296097364933 0.879079573892629
-25.5667149886737 0.907302032909045
-25.5038202408541 0.931936615503175
-25.4409254930345 0.952885905561246
-25.3780307452148 0.970067060257901
-25.3151359973952 0.983412137653619
-25.2522412495756 0.992868365367424
-25.189346501756 0.998398349262383
-25.1264517539364 0.999980221318683
-25.0635570061168 0.997607726109523
-25.0006622582972 0.991290245537856
-24.9377675104775 0.981052761736168
-24.8748727626579 0.966935758275998
-24.8119780148383 0.948995060077859
-24.7490832670187 0.927301612654632
-24.6861885191991 0.901941201561409
-24.6232937713795 0.873014113161187
-24.5603990235598 0.840634738047919
-24.4975042757402 0.804931118695135
-24.4346095279206 0.766044443118978
-24.371714780101 0.72412848655788
-24.3088200322814 0.679349003376769
-24.2459252844618 0.631883071600471
-24.1830305366421 0.581918392668313
-24.1201357888225 0.529652549179021
-24.0572410410029 0.47529222356109
-23.9943462931833 0.41905238075841
-23.9314515453637 0.3611554181631
-23.8685567975441 0.301830286157155
-23.8056620497245 0.241311582740641
-23.7427673019048 0.179838625826677
-23.6798725540852 0.117654506871839
-23.6169778062656 0.0550051295841931
-23.554083058446 -0.00786176248946876
-23.4911883106264 -0.0706975656519957
-23.4282935628068 -0.133253799145641
-23.3653988149872 -0.195283087755669
-23.3025040671675 -0.256540140042168
-23.2396093193479 -0.316782718331642
-23.1767145715283 -0.375772596632732
-23.1138198237087 -0.433276502687869
-23.0509250758891 -0.489067040435715
-22.9880303280695 -0.542923589236501
-22.9251355802498 -0.594633176304286
-22.8622408324302 -0.64399131889627
-22.7993460846106 -0.690802832928611
-22.736451336791 -0.734882604821276
-22.6735565889714 -0.77605632351958
-22.6106618411518 -0.814161169797752
-22.5477670933321 -0.849046460118699
-22.4848723455125 -0.880574242503814
-22.4219775976929 -0.908619842056582
-22.3590828498733 -0.933072353982637
-22.2961881020537 -0.953835082156741
-22.2332933542341 -0.970825921502328
-22.1703986064145 -0.983977682671561
-22.1075038585948 -0.993238357741943
-22.0446091107752 -0.998571325878806
-21.9817143629556 -0.999955498150411
-21.918819615136 -0.997385400922976
-21.8559248673164 -0.990871197505864
-21.7930301194968 -0.980438647961327
-21.7301353716772 -0.966129007237748
-21.6672406238575 -0.947998862029195
-21.6043458760379 -0.926119907006426
-21.5414511282183 -0.900578661304218
-21.4785563803987 -0.871476126386172
-21.4156616325791 -0.838927386639927
-21.3527668847595 -0.803061154282225
-21.2898721369398 -0.76401926037347
-21.2269773891202 -0.721956093954523
-21.1640826413006 -0.677037991523677
-21.101187893481 -0.629442579268016
-21.0382931456614 -0.579358070650366
-20.9753983978418 -0.526982522129412
-20.9125036500221 -0.47252304995621
-20.8496089022025 -0.416195011144309
-20.7867141543829 -0.358221151852125
-20.7238194065633 -0.29883072654546
-20.6609246587437 -0.238258591423165
-20.5980299109241 -0.176744275691141
-20.5351351631045 -0.114531034357143
-20.4722404152848 -0.0518648862920992
-20.4093456674652 0.0110063586380635
-20.3464509196456 0.0738340795230713
-20.283556171826 0.1363698275661
-20.2206614240064 0.198366308561013
-20.1577666761868 0.259578360803817
-20.0948719283671 0.319763924571243
-20.0319771805475 0.378684999332752
-19.9690824327279 0.43610858491061
-19.9061876849083 0.491807602866441
-19.8432929370887 0.545561794470492
-19.7803981892691 0.597158591702787
-19.7175034414495 0.64639395784177
-19.6546086936298 0.693073194316396
-19.5917139458102 0.737011710631023
-19.5288191979906 0.778035754318439
-19.465924450171 0.815983098034554
-19.4030297023514 0.850703681077562
-19.3401349545318 0.882060202794812
-19.2772402067121 0.909928665530757
-19.2143454588925 0.934198864968919
-19.1514507110729 0.954774825928854
-19.0885559632533 0.97157518189476
-19.0256612154337 0.984533496774942
-18.9627664676141 0.993598527619703
-18.8998717197945 0.9987344272588
-18.8369769719748 0.999920886057125
-18.7740822241552 0.997153212228047
-18.7111874763356 0.990442350386825
-18.648292728516 0.979814838270729
-18.5853979806964 0.965312701797003
-18.5225032328768 0.946993288873663
-18.4596084850571 0.924929042620326
-18.3967137372375 0.899207214895836
-18.3338189894179 0.86992952126556
-18.2709242415983 0.837211738772711
-18.2080294937787 0.801183248104358
-18.1451347459591 0.761986521962545
-18.0822399981394 0.719776561663763
-18.0193452503198 0.674720284194694
-17.9564505025002 0.626995862148077
-17.8935557546806 0.576792019148931
-17.830661006861 0.524307283557232
-17.7677662590414 0.469749203398371
-17.7048715112218 0.413333525625783
-17.6419767634021 0.355283342961393
-17.5790820155825 0.295828211687604
-17.5161872677629 0.235203243879488
-17.4532925199433 0.173648177666931
-17.3903977721237 0.111406429203229
-17.3275030243041 0.048724130089212
-17.2646082764845 -0.0141508459407593
-17.2017135286648 -0.0769698632219806
-17.1388187808452 -0.139484507375544
-17.0759240330256 -0.201447567649507
-17.013029285206 -0.262614014500281
-16.9501345373864 -0.322741968548649
-16.8872397895668 -0.381593657078549
-16.8243450417471 -0.438936354296328
-16.7614502939275 -0.49454330163222
-16.6985555461079 -0.548194604444708
-16.6356607982883 -0.599678101581944
-16.5727660504687 -0.648790204361417
-16.5098713026491 -0.695336701650318
-16.4469765548294 -0.739133527862871
-16.3840818070098 -0.780007490837657
-16.3211870591902 -0.817796956716579
-16.2582923113706 -0.852352489117123
-16.195397563551 -0.883537440070415
-16.1325028157314 -0.911228490388136
-16.0696080679118 -0.935316137321543
-16.0067133200921 -0.955705127584117
-15.9438185722725 -0.972314834025489
-15.8809238244529 -0.985079574467111
-15.8180290766333 -0.993948871438852
-15.7551343288137 -0.998887651789398
-15.6922395809941 -0.999876385381118
-15.6293448331744 -0.996911162320932
-15.5664500853548 -0.990003708421764
-15.5035553375352 -0.979181338833458
-15.4406605897156 -0.964486850026507
-15.377765841896 -0.945978350555743
-15.3148710940764 -0.923729031273223
-15.2519763462568 -0.897826875898999
-15.1890815984371 -0.868374313094292
-15.1261868506175 -0.835487811412936
-15.0632921027979 -0.799297418732831
-15.0003973549783 -0.759946247988698
-14.9375026071587 -0.717589911239788
-14.8746078593391 -0.672395904310473
-14.8117131115194 -0.624542944437139
-14.7488183636998 -0.574220263540623
-14.6859236158802 -0.5216268599189
-14.6230288680606 -0.46697071131915
-14.560134120241 -0.410467952501115
-14.4972393724214 -0.352342020543965
-14.4343446246018 -0.29282277127655
-14.3714498767821 -0.232145570325061
-14.3085551289625 -0.170550362372489
-14.2456603811429 -0.108280722310464
-14.1827656333233 -0.0455828920356128
-14.1198708855037 0.0172951933005764
-14.0569761376841 0.0801048857378066
-13.9940813898644 0.142597807771771
-13.9311866420448 0.204526834549451
-13.8682918942252 0.265647071110874
-13.8053971464056 0.325716820812889
-13.742502398586 0.384498541105348
-13.6796076507664 0.441759782880182
-13.6167129029468 0.497274109678724
-13.5538181551271 0.550821993122334
-13.4909234073075 0.60219168102541
-13.4280286594879 0.651180034757854
-13.3651339116683 0.697593332545722
-13.3022391638487 0.741248035533399
-13.2393444160291 0.781971513578013
-13.1764496682094 0.819602727905911
-13.1135549203898 0.853992867931721
-13.0506601725702 0.885005939721688
-12.9877654247506 0.912519303774275
-12.924870676931 0.936424159991392
-12.8619759291114 0.956625977922438
-12.7990811812918 0.973044870579824
-12.7361864334721 0.985615910347708
-12.6732916856525 0.994289385734713
-12.6103969378329 0.999030997955304
-12.5475021900133 0.999821996562473
-12.4846074421937 0.996659253595353
-12.4217126943741 0.989555275948572
-12.3588179465544 0.97853815591442
-12.2959231987348 0.963651460093409
-12.2330284509152 0.944954057112528
-12.1701337030956 0.922519884832469
-12.107238955276 0.896437657964382
-12.0443442074564 0.866810517252393
-11.9814494596367 0.833755621609152
-11.9185547118171 0.797403684817299
-11.8556599639975 0.757898458628941
-11.7927652161779 0.715396164307184
-11.7298704683583 0.670064874857659
-11.6669757205387 0.622083850392997
-11.6040809727191 0.571642829258479
-11.5411862248994 0.518941277722096
-11.4782914770798 0.464187601196066
-11.4153967292602 0.407598320108996
-11.3525019814406 0.349397213687653
-11.289607233621 0.289814435034203
-11.2267124858014 0.229085600998331
-11.1638177379817 0.167450860443247
-11.1009229901621 0.105153944590098
-11.0380282423425 0.042441203196148
-10.9751334945229 -0.0204393696219089
-10.9122387467033 -0.0832391160671706
-10.8493439988837 -0.14570969796621
-10.7864492510641 -0.207604078808854
-10.7235545032444 -0.268677500640594
-10.6606597554248 -0.328688451944569
-10.5977650076052 -0.387399622685694
-10.5348702597856 -0.44457884274025
-10.471975511966 -0.499999999999998
-10.4090807641464 -0.553443934520157
-10.3461860163267 -0.604699305175475
-10.2832912685071 -0.653563425397179
-10.2203965206875 -0.699843064685965
-10.1575017728679 -0.743355212731471
-10.0946070250483 -0.783927803116564
-10.0317122772287 -0.821400393744624
-9.96881752940905 -0.855624801299046
-9.90592278158944 -0.886465687226098
-9.84302803376982 -0.913801092923853
-9.78013328595021 -0.937522922020828
-9.71723853813059 -0.95753736783719
-9.65434379031098 -0.973765284338166
-9.59144904249136 -0.986142499112711
-9.52855429467175 -0.994620067139815
-9.46565954685213 -0.999164464338918
-9.40276479903251 -0.999757720139061
-9.3398700512129 -0.996397488542526
-9.27697530339329 -0.989097057401962
-9.21408055557367 -0.977885295874286
-9.15118580775405 -0.962806540259185
-9.08829105993444 -0.943920418673633
-9.02539631211482 -0.921301615255754
-8.96250156429521 -0.895039574830468
-8.89960681647559 -0.86523814920481
-8.83671206865598 -0.832015186491615
-8.77381732083636 -0.795502065085591
-8.71092257301675 -0.755843174134613
-8.64802782519713 -0.713195342560711
-8.58513307737751 -0.667727218888649
-8.5222383295579 -0.619618604334528
-8.45934358173828 -0.569059741791686
-8.39644883391867 -0.516250563525531
-8.33355408609905 -0.461399900552319
-8.27065933827944 -0.404724656828274
-8.20776459045982 -0.346448951514724
-8.1448698426402 -0.28680323271109
-8.08197509482059 -0.226023366160452
-8.01908034700098 -0.164349702531309
-7.95618559918136 -0.102026126963986
-7.89329085136174 -0.0392990946401327
-7.83039610354213 0.0235833438108561
-7.76750135572251 0.0863725232145281
-7.7046066079029 0.148820147184249
-7.64171186008328 0.210679269995724
-7.57881711226367 0.27170527312041
-7.51592236444405 0.331656832556137
-7.45302761662444 0.390296873129724
-7.39013286880482 0.447393505997826
-7.3272381209852 0.502720945638722
-7.26434337316559 0.556060402708848
-7.20144862534598 0.60720094923333
-7.13855387752636 0.655940352709166
-7.07565912970674 0.702085875822621
-7.01276438188713 0.745455038618436
-6.94986963406751 0.785876340106855
-6.8869748862479 0.823189936454945
-6.82408013842828 0.857248273080315
-6.76118539060867 0.887916668147672
-6.69829064278905 0.915073845160785
-6.63539589496943 0.938612412543789
-6.57250114714982 0.958439288315308
-6.5096063993302 0.974476068176083
-6.44671165151059 0.986659335554492
-6.38381690369097 0.994940912383929
-6.32092215587136 0.99928804962034
-6.25802740805174 0.999683556746534
-6.19513266023213 0.996125869751143
-6.13223791241251 0.988629057313423
-6.06934316459289 0.977222765169426
-6.00644841677328 0.961952098879556
-5.94355366895367 0.942877445461085
-5.88065892113405 0.920074234590992
-5.81776417331443 0.893632640323413
-5.75486942549482 0.863657224501261
-5.6919746776752 0.830266523272121
-5.62907992985559 0.793592578343515
-5.56618518203597 0.753780414831171
-5.50329043421636 0.710987467765104
-5.44039568639674 0.665382959521381
-5.37750093857712 0.617147230641456
-5.31460619075751 0.566471026685335
-5.25171144293789 0.513554743938652
-5.18881669511828 0.458607636956494
-5.12592194729866 0.401846991077654
-5.06302719947905 0.343497263181625
-5.00013245165943 0.283789194086098
-4.93723770383982 0.222958896094978
-4.8743429560202 0.161246919305153
-4.81144820820058 0.0988973003642498
-4.74855346038097 0.0361565974410221
-4.68565871256136 -0.0267270847755023
-4.62276396474174 -0.0895050761924646
-4.55986921692212 -0.151929124665514
-4.49697446910251 -0.213752377698375
-4.43407972128289 -0.274730358607582
-4.37118497346328 -0.334621933292198
-4.30829022564366 -0.393190263785476
-4.24539547782405 -0.450203744817671
-4.18250073000443 -0.505436919686463
-4.11960598218482 -0.558671371813191
-4.0567112343652 -0.609696588459306
-3.99381648654558 -0.658310793187519
-3.93092173872597 -0.704321743775714
-3.86802699090635 -0.747547492428352
-3.80513224308674 -0.787817105279085
-3.74223749526712 -0.824971338339429
-3.67934274744751 -0.858863267220425
-3.61644799962789 -0.88935886813713
-3.55355325180827 -0.916337547898363
-3.49065850398866 -0.939692620785907
-3.42776375616905 -0.95933173043737
-3.36486900834943 -0.975177215064372
-3.30197426052981 -0.987166414561865
-3.2390795127102 -0.995251918294099
-3.17618476489058 -0.999401752577391
-3.11329001707097 -0.999599507118322
-3.05039526925135 -0.99584439990734
-2.98750052143174 -0.98815128031118
-2.92460577361212 -0.97655057035185
-2.86171102579251 -0.961088144404403
-2.79881627797289 -0.941825147789225
-2.73592153015327 -0.918837754976196
-2.67302678233366 -0.892216868356905
-2.61013203451405 -0.862067758776093
-2.54723728669443 -0.828509649243843
-2.48434253887481 -0.791675243474686
-2.4214477910552 -0.751710201117994
-2.35855304323558 -0.708772561754839
-2.29565829541597 -0.663032119939089
-2.23276354759635 -0.614669753754095
-2.16986879977674 -0.56387670954018
-2.10697405195712 -0.51085384562141
-2.0440793041375 -0.455810838022302
-1.98118455631789 -0.398965351315417
-1.91828980849827 -0.340542177878674
-1.85539506067866 -0.280772348966152
-1.79250031285904 -0.21989222110758
-1.72960556503943 -0.158142541449343
-1.66671081721981 -0.0957674957330057
-1.6038160694002 -0.0330137426761147
-1.54092132158058 0.0298705614262525
-1.47802657376097 0.0926367440220237
-1.41513182594135 0.155036599664195
-1.35223707812174 0.216823371525717
-1.28934233030212 0.277752727185929
-1.2264475824825 0.337583724829791
-1.16355283466289 0.396079766039156
-1.10065808684327 0.453009531408314
-1.03776333902366 0.508147895283966
-0.974868591204043 0.561276816012363
-0.911973843384427 0.612186198173112
-0.849079095564811 0.66067472339008
-0.786184347745195 0.706550646433931
-0.723289599925579 0.749632553468182
-0.660394852105963 0.789750079440326
-0.59750010428635 0.826744581781145
-0.534605356466734 0.860469767748106
-0.471710608647118 0.890792272932027
-0.408815860827502 0.917592188639366
-0.345921113007886 0.940763536064611
-0.28302636518827 0.960214685377689
-0.220131617368658 0.975868718069135
-0.157236869549042 0.987663731120143
-0.0943421217294258 0.995553081794674
-0.0314473739098098 0.999505572085621
0.0314473739098062 0.999505572085622
0.0943421217294222 0.995553081794675
0.157236869549038 0.987663731120143
0.220131617368651 0.975868718069137
0.283026365188267 0.96021468537769
0.345921113007883 0.940763536064612
0.408815860827499 0.917592188639367
0.471710608647115 0.890792272932029
0.534605356466731 0.860469767748108
0.597500104286347 0.826744581781147
0.660394852105959 0.789750079440328
0.723289599925579 0.749632553468182
0.786184347745191 0.706550646433934
0.849079095564804 0.660674723390085
0.911973843384423 0.612186198173114
0.974868591204036 0.561276816012369
1.03776333902366 0.508147895283969
1.10065808684327 0.453009531408317
1.16355283466289 0.396079766039156
1.2264475824825 0.337583724829794
1.28934233030211 0.277752727185935
1.35223707812173 0.21682337152572
1.41513182594134 0.155036599664202
1.47802657376096 0.0926367440220272
1.54092132158058 0.0298705614262561
1.6038160694002 -0.0330137426761147
1.66671081721981 -0.0957674957330022
1.72960556503942 -0.158142541449336
1.79250031285904 -0.219892221107577
1.85539506067865 -0.280772348966146
1.91828980849827 -0.340542177878674
1.98118455631788 -0.398965351315414
2.0440793041375 -0.455810838022296
2.10697405195712 -0.510853845621407
2.16986879977673 -0.563876709540174
2.23276354759635 -0.614669753754092
2.29565829541596 -0.663032119939084
2.35855304323558 -0.708772561754839
2.42144779105519 -0.751710201117992
2.48434253887481 -0.791675243474682
2.54723728669443 -0.828509649243841
2.61013203451404 -0.862067758776089
2.67302678233366 -0.892216868356904
2.73592153015327 -0.918837754976195
2.79881627797289 -0.941825147789225
2.8617110257925 -0.961088144404402
2.92460577361211 -0.976550570351848
2.98750052143173 -0.988151280311179
3.05039526925135 -0.995844399907339
3.11329001707097 -0.999599507118322
3.17618476489058 -0.999401752577391
3.2390795127102 -0.995251918294099
3.30197426052981 -0.987166414561866
3.36486900834942 -0.975177215064373
3.42776375616904 -0.959331730437371
3.49065850398866 -0.93969262078591
3.55355325180827 -0.916337547898363
3.61644799962789 -0.889358868137132
3.6793427474475 -0.858863267220429
3.74223749526712 -0.824971338339431
3.80513224308673 -0.78781710527909
3.86802699090635 -0.747547492428354
3.93092173872596 -0.704321743775719
3.99381648654558 -0.658310793187519
4.0567112343652 -0.609696588459309
4.11960598218481 -0.558671371813197
4.18250073000443 -0.505436919686466
4.24539547782404 -0.450203744817678
4.30829022564366 -0.39319026378548
4.37118497346327 -0.334621933292205
4.43407972128289 -0.274730358607582
4.4969744691025 -0.213752377698378
4.55986921692212 -0.151929124665521
4.62276396474174 -0.0895050761924682
4.68565871256135 -0.0267270847755094
4.74855346038097 0.0361565974410185
4.81144820820058 0.0988973003642463
4.8743429560202 0.161246919305153
4.93723770383981 0.222958896094975
5.00013245165943 0.283789194086092
5.06302719947904 0.343497263181622
5.12592194729866 0.401846991077647
5.18881669511828 0.458607636956491
5.25171144293789 0.513554743938649
5.31460619075751 0.566471026685335
5.37750093857712 0.617147230641453
5.44039568639673 0.665382959521375
5.50329043421635 0.710987467765101
5.56618518203597 0.753780414831167
5.62907992985559 0.793592578343515
5.6919746776752 0.830266523272119
5.75486942549481 0.863657224501257
5.81776417331443 0.893632640323411
5.88065892113404 0.920074234590989
5.94355366895366 0.942877445461084
6.00644841677327 0.961952098879554
6.06934316459289 0.977222765169426
6.13223791241251 0.988629057313422
6.19513266023212 0.996125869751142
6.25802740805174 0.999683556746534
6.32092215587135 0.99928804962034
6.38381690369097 0.994940912383929
6.44671165151058 0.986659335554493
6.5096063993302 0.974476068176083
6.57250114714981 0.958439288315309
6.63539589496943 0.938612412543791
6.69829064278905 0.915073845160787
6.76118539060866 0.887916668147675
6.82408013842828 0.857248273080317
6.88697488624789 0.823189936454947
6.94986963406751 0.785876340106855
7.01276438188712 0.745455038618438
7.07565912970674 0.702085875822626
7.13855387752636 0.655940352709169
7.20144862534597 0.607200949233335
7.26434337316559 0.556060402708848
7.3272381209852 0.502720945638725
7.39013286880482 0.447393505997826
7.45302761662443 0.390296873129728
7.51592236444404 0.331656832556144
7.57881711226366 0.271705273120414
7.64171186008328 0.210679269995731
7.7046066079029 0.148820147184249
7.76750135572251 0.0863725232145316
7.83039610354212 0.0235833438108632
7.89329085136174 -0.0392990946401291
7.95618559918135 -0.102026126963979
8.01908034700097 -0.164349702531305
8.08197509482059 -0.226023366160445
8.1448698426402 -0.28680323271109
8.20776459045982 -0.346448951514721
8.27065933827943 -0.404724656828268
8.33355408609905 -0.461399900552315
8.39644883391866 -0.516250563525524
8.45934358173828 -0.569059741791683
8.52223832955789 -0.619618604334526
8.58513307737751 -0.667727218888649
8.64802782519713 -0.713195342560708
8.71092257301674 -0.755843174134608
8.77381732083636 -0.795502065085589
8.83671206865597 -0.832015186491611
8.89960681647559 -0.865238149204808
8.9625015642952 -0.895039574830466
9.02539631211482 -0.921301615255754
9.08829105993443 -0.943920418673632
9.15118580775405 -0.962806540259183
9.21408055557367 -0.977885295874285
9.27697530339328 -0.989097057401961
9.3398700512129 -0.996397488542526
9.40276479903251 -0.999757720139061
9.46565954685212 -0.999164464338918
9.52855429467174 -0.994620067139815
9.59144904249136 -0.986142499112712
9.65434379031097 -0.973765284338167
9.71723853813059 -0.957537367837192
9.78013328595021 -0.937522922020828
9.84302803376982 -0.913801092923855
9.90592278158943 -0.886465687226102
9.96881752940905 -0.855624801299048
10.0317122772287 -0.821400393744628
10.0946070250483 -0.783927803116567
10.1575017728679 -0.743355212731473
10.2203965206875 -0.699843064685965
10.2832912685071 -0.653563425397182
10.3461860163267 -0.60469930517548
10.4090807641464 -0.55344393452016
10.471975511966 -0.500000000000004
10.5348702597856 -0.444578842740254
10.5977650076052 -0.387399622685697
10.6606597554248 -0.328688451944569
10.7235545032444 -0.268677500640597
10.786449251064 -0.207604078808861
10.8493439988837 -0.145709697966213
10.9122387467033 -0.0832391160671777
10.9751334945229 -0.0204393696219124
11.0380282423425 0.0424412031961444
11.1009229901621 0.105153944590098
11.1638177379817 0.167450860443243
11.2267124858014 0.229085600998324
11.289607233621 0.2898144350342
11.3525019814406 0.349397213687646
11.4153967292602 0.407598320108996
11.4782914770798 0.464187601196063
11.5411862248994 0.51894127772209
11.6040809727191 0.571642829258477
11.6669757205387 0.622083850392992
11.7298704683583 0.670064874857656
11.7927652161779 0.715396164307179
11.8556599639975 0.757898458628941
11.9185547118171 0.797403684817297
11.9814494596367 0.833755621609148
12.0443442074564 0.866810517252392
12.107238955276 0.896437657964379
12.1701337030956 0.922519884832468
12.2330284509152 0.944954057112527
12.2959231987348 0.963651460093409
12.3588179465544 0.978538155914419
12.4217126943741 0.989555275948571
12.4846074421937 0.996659253595353
12.5475021900133 0.999821996562473
12.6103969378329 0.999030997955304
12.6732916856525 0.994289385734713
12.7361864334721 0.985615910347708
12.7990811812917 0.973044870579825
12.8619759291114 0.95662597792244
12.924870676931 0.936424159991393
12.9877654247506 0.912519303774278
13.0506601725702 0.885005939721688
13.1135549203898 0.853992867931723
13.1764496682094 0.819602727905915
13.2393444160291 0.781971513578015
13.3022391638487 0.741248035533404
13.3651339116683 0.697593332545724
13.4280286594879 0.651180034757859
13.4909234073075 0.60219168102541
13.5538181551271 0.550821993122337
13.6167129029467 0.49727410967873
13.6796076507664 0.441759782880186
13.742502398586 0.384498541105354
13.8053971464056 0.325716820812892
13.8682918942252 0.265647071110881
13.9311866420448 0.204526834549451
13.9940813898644 0.142597807771774
14.0569761376841 0.0801048857378137
14.1198708855037 0.01729519330058
14.1827656333233 -0.0455828920356057
14.2456603811429 -0.10828072231046
14.3085551289625 -0.170550362372485
14.3714498767821 -0.232145570325061
14.4343446246017 -0.292822771276547
14.4972393724214 -0.352342020543958
14.560134120241 -0.410467952501112
14.6230288680606 -0.466970711319143
14.6859236158802 -0.521626859918897
14.7488183636998 -0.57422026354062
14.8117131115194 -0.624542944437139
14.8746078593391 -0.67239590431047
14.9375026071587 -0.717589911239783
15.0003973549783 -0.759946247988696
15.0632921027979 -0.799297418732827
15.1261868506175 -0.835487811412936
15.1890815984371 -0.868374313094291
15.2519763462567 -0.897826875898996
15.3148710940764 -0.923729031273221
15.377765841896 -0.94597835055574
15.4406605897156 -0.964486850026506
15.5035553375352 -0.979181338833457
15.5664500853548 -0.990003708421764
15.6293448331744 -0.996911162320932
15.6922395809941 -0.999876385381118
15.7551343288137 -0.998887651789398
15.8180290766333 -0.993948871438853
15.8809238244529 -0.985079574467112
15.9438185722725 -0.97231483402549
16.0067133200921 -0.955705127584117
16.0696080679118 -0.935316137321544
16.1325028157314 -0.911228490388138
16.195397563551 -0.883537440070416
16.2582923113706 -0.852352489117127
16.3211870591902 -0.817796956716579
16.3840818070098 -0.780007490837661
16.4469765548294 -0.739133527862871
16.5098713026491 -0.69533670165032
16.5727660504687 -0.648790204361422
16.6356607982883 -0.599678101581947
16.6985555461079 -0.548194604444714
16.7614502939275 -0.49454330163222
16.8243450417471 -0.438936354296335
16.8872397895668 -0.381593657078549
16.9501345373864 -0.322741968548652
17.013029285206 -0.262614014500288
17.0759240330256 -0.201447567649507
17.1388187808452 -0.139484507375551
17.2017135286648 -0.0769698632219806
17.2646082764844 -0.0141508459407664
17.3275030243041 0.0487241300892049
17.3903977721237 0.111406429203225
17.4532925199433 0.173648177666924
17.5161872677629 0.235203243879488
17.5790820155825 0.295828211687598
17.6419767634021 0.355283342961393
17.7048715112218 0.41333352562578
17.7677662590414 0.469749203398365
17.830661006861 0.524307283557229
17.8935557546806 0.576792019148925
17.9564505025002 0.626995862148077
18.0193452503198 0.674720284194689
18.0822399981394 0.719776561663763
18.1451347459591 0.761986521962543
18.2080294937787 0.801183248104353
18.2709242415983 0.837211738772709
18.3338189894179 0.869929521265557
18.3967137372375 0.899207214895836
18.4596084850571 0.924929042620323
18.5225032328768 0.946993288873663
18.5853979806964 0.965312701797002
18.648292728516 0.979814838270728
18.7111874763356 0.990442350386824
18.7740822241552 0.997153212228046
18.8369769719748 0.999920886057125
18.8998717197944 0.998734427258801
18.9627664676141 0.993598527619704
19.0256612154337 0.984533496774943
19.0885559632533 0.971575181894762
19.1514507110729 0.954774825928854
19.2143454588925 0.934198864968922
19.2772402067121 0.909928665530757
19.3401349545318 0.882060202794813
19.4030297023514 0.850703681077565
19.465924450171 0.815983098034556
19.5288191979906 0.778035754318444
19.5917139458102 0.737011710631023
19.6546086936298 0.693073194316401
19.7175034414495 0.64639395784177
19.7803981892691 0.59715859170279
19.8432929370887 0.545561794470498
19.9061876849083 0.491807602866444
